船　夫：客人坐好了！\n,船　夫：客人坐好了！\n（許仙遙望岸上，暗自發呆。）\n（在濱湖紅樓。） \n小　青：許相公請到這裡來，請坐著稍等。\n（小青去請白素貞。）\n小　青：他來了。\n白素貞：啊，君子在哪裡？\n許　仙：白娘子您好。\n白素貞：快快請坐。昨天在湖上遇雨，要不是君子借傘給我們，還幫我們叫船，我與青兒真不知該如何是好。\n許　仙：此乃男子分內之事！何足掛齒。\n白素貞：青兒拿酒來，讓我與君子小飲幾杯，表達我的謝意。\n小　青：是，馬上去拿。\n許　仙：不必這麼多禮。\n白素貞：應該的呀！ \n（小青拿了杯盤來。） \n白素貞：君子請用。\n許　仙：小姐請用。\n白素貞：請問您家中還有哪些人呢？\n許　仙：我自幼父母雙亡，寄居姊姊家中。雖蒙姊夫體諒，只是他家也不寬裕，　　　　姊夫推薦我去藥鋪打工。\n白素貞：君子既然是在藥鋪作事，昨天怎麼有空去湖中遊玩呢？\n
小　青：是，馬上去拿。\n,小　青：是，馬上去拿。\n許　仙：不必這麼多禮。\n白素貞：應該的呀！ \n（小青拿了杯盤來。） \n白素貞：君子請用。\n許　仙：小姐請用。\n白素貞：請問您家中還有哪些人呢？\n許　仙：我自幼父母雙亡，寄居姊姊家中。雖蒙姊夫體諒，只是他家也不寬裕，　　　　姊夫推薦我去藥鋪打工。\n白素貞：君子既然是在藥鋪作事，昨天怎麼有空去湖中遊玩呢？\n許　仙：小生哪裡是去遊玩，我母親就葬在靈隱山後，昨天是我母親忌日，請假半天去掃墓。要回家的時候，才剛過蘇堤，就大雨淋漓，才偶然與你們相遇。\n白素貞：君子如此孝順，真是敬佩！君子請喝酒！\n許　仙：您也請！\n白素貞：青兒！\n（白素貞對小青說悄悄話。）\n小　青：這，怎麼好意思問呢？你們當面說說不好嗎？\n白素貞：拜託……。\n（白素貞害羞起來。）\n小　青：許官人，我們小姐問您結婚了沒有？\n許　仙：小生還是單身一人？\n小　青：我說許官人，您還沒有娶親，我們小姐也沒有出嫁，我們二人也是無依無靠，小姐想要跟您結為百年佳偶，您意下如何呢？\n
（在金山寺。法海坐在禪床上，眾僧在一旁服侍。） \n,（在金山寺。法海坐在禪床上，眾僧在一旁服侍。） \n法　海：老僧法海，駐守金山寺。今日鎮江來了一人名叫白素貞，老僧查出她乃千年蛇妖所化，與杭州許仙相戀，結為夫婦，在此開店賣藥。江南佛地，怎麼容得下妖孽混在其間！ 不如先度化許仙，然後再去降伏白氏。先前派法明去探查訪，正等著他回報狀況。\n法　明：參見師父。\n法　海：命令你去查訪白素貞和許仙之事，怎麼樣了？\n法　明：弟子也曾見過許仙，向他募到檀香一擔。\n法　海：你應該帶他來見我。\n法　明：弟子對許仙說：「本月十五日是本寺觀音菩薩開光的時候，奉法海老禪師之命，請許施主到金山寺拈香。」許仙本來打算要來，白素貞的丫頭小青說：「小姐吩咐，就算是法海親自來請，也是不去的呀！」\n法　海：可惡！讓我回去想想。\n眾　僧：師父慢走。\n許仙回到家。\n許　仙：剛才在江邊買到些新鮮水果，正好拿回家給我那當醫生的老婆吃。\n小青出來迎接他。\n小　青：姑爺回來啦。\n許　仙：我回來了，娘子呢？\n小　青：小姐還在幫人看病哩。\n白素貞正好送老太太出門。\n白素貞：老媽媽，慢慢走。\n老太太：多謝娘子。\n白素貞：看這街上的行人來來去去匆匆忙碌，但是我們家前面的病人，一直都還是那麼多呀。\n白素貞：哦，官人回來了？\n
小青出來迎接他。\n,小青出來迎接他。\n小　青：姑爺回來啦。\n許　仙：我回來了，娘子呢？\n小　青：小姐還在幫人看病哩。\n白素貞正好送老太太出門。\n白素貞：老媽媽，慢慢走。\n老太太：多謝娘子。\n白素貞：看這街上的行人來來去去匆匆忙碌，但是我們家前面的病人，一直都還是那麼多呀。\n白素貞：哦，官人回來了？\n許　仙：回來了。娘子工作很辛苦吧？趕快休息一下吧。\n許仙把水果籃藏起來。\n白素貞：病人那麼多，要怎?能安心休息？\n許　仙：不要忘了，妳已經懷孕了。\n白素貞害羞地低下頭。 \n白素貞：我知道了。你拿的是什麼？\n許　仙：剛才在江邊看見有人在賣洞庭山的水果，很難得，所以帶了一些回來，給娘子吃吃看。\n白素貞：你對我如此疼愛，真是謝謝你！\n許　仙：妳說這是什麼話？我從小就孤苦伶仃，直到遇見了妳，才感受到幸福的滋味。現在來到鎮江，也是多虧有妳，藥店才會生意興隆，我真不知道要怎麼感謝妳才好！我賢慧的妻子對我真的太好了！\n許　仙：青兒過來！\n小　青：姑爺我來了。\n
聽到叫聲，小青從屋外急急趕來，彎腰檢視許仙，發現已無鼻息，驚慌失措地拉開紅紗帳，把白素貞搖醒。\n,聽到叫聲，小青從屋外急急趕來，彎腰檢視許仙，發現已無鼻息，驚慌失措地拉開紅紗帳，把白素貞搖醒。\n小　青：姐姐！姐姐快醒來！ \n白素貞：唔…… \n小　青：姐姐快醒！事情不好了！官人這下被妳給嚇死了！ 　\n白素貞驚醒，檢視許仙屍身，痛哭失聲。\n白素貞：許仙因我而死，我一定要救活他！我想到法子了，拜託妳好好看守保護住許仙屍身，我要去仙山盜取靈芝仙草，回來救我的夫君還魂。 \n小　青：等等，這太危險了！靈芝仙草是有鶴童和鹿童看守的，他們法力高強，妳不一定打得過他們啊！ \n白素貞：我此行非取得靈芝仙草不可！別說是鶴童鹿童，就算要上刀山下火海，我也顧不得了！ 如果我失敗了回不來，妳就把許仙遺體葬在荒郊，墳前種上同心草，這樣我就算死在外邊，也會化作杜鵑鳥飛到許仙墳前相伴的。\n鶴童、鹿童一起出現。\n鶴童、鹿童：你看仙山的風光多美麗，日出時彩雲滿天，鶯啼鳥囀多麼好聽，而在綠色的池畔，長滿了芬芳的藥草，那邊的紫色岩石下，更有著神奇的靈芝生長。\n鶴　童：我們是聽奉仙翁的指令，來此守護這座山林。我擔心會有妖魔鬼怪前來破壞，不如現在我們先去巡邏一遍吧!\n鹿童：去吧。\n鶴童、鹿童：我們的寶劍閃著寒光，只為了守護清淨的壇場，不讓妖魔鬼怪擅自闖入。\n白素貞穿好衣服、配戴著刀劍來到仙山上。\n白素貞：我必須要做這件事情，我沒有選擇，真後悔當初沒有聽青兒的話，端午節的時候太不小心，喝了太多酒。現在只好先請青兒幫忙照顧許仙，我如果沒有採到靈芝，絕對不回去，現在只好鼓起勇氣來到這座仙山。\n白素貞：呀！山門的神將看起來好威嚴！只好從後面的山坡進去看看了。\n鹿童追上，舉起劍阻擋白素貞。\n鹿童：大膽妖魔，來這座山做什麼。\n白素貞：求您勿動手，請聽我向您訴說，我很久以前本來是一個平凡的女子，後來修煉成仙，因為好奇人間的模樣，所以下凡去看看，在江南認識了許仙，與他結為夫妻，但是他不幸生了場大病，所以我來採一些靈芝回去，希望能救他的性命。\n鹿童：靈芝是神仙在用的，怎麼可以輕易送往人間！\n
白素貞：許仙因我而死，我一定要救活他！我想到法子了，拜託妳好好看守保護住許仙屍身，我要去仙山盜取靈芝仙草，回來救我的夫君還魂。 \n,白素貞：許仙因我而死，我一定要救活他！我想到法子了，拜託妳好好看守保護住許仙屍身，我要去仙山盜取靈芝仙草，回來救我的夫君還魂。 \n小　青：等等，這太危險了！靈芝仙草是有鶴童和鹿童看守的，他們法力高強，妳不一定打得過他們啊！ \n白素貞：我此行非取得靈芝仙草不可！別說是鶴童鹿童，就算要上刀山下火海，我也顧不得了！ 如果我失敗了回不來，妳就把許仙遺體葬在荒郊，墳前種上同心草，這樣我就算死在外邊，也會化作杜鵑鳥飛到許仙墳前相伴的。\n鶴童、鹿童一起出現。\n鶴童、鹿童：你看仙山的風光多美麗，日出時彩雲滿天，鶯啼鳥囀多麼好聽，而在綠色的池畔，長滿了芬芳的藥草，那邊的紫色岩石下，更有著神奇的靈芝生長。\n鶴　童：我們是聽奉仙翁的指令，來此守護這座山林。我擔心會有妖魔鬼怪前來破壞，不如現在我們先去巡邏一遍吧!\n鹿童：去吧。\n鶴童、鹿童：我們的寶劍閃著寒光，只為了守護清淨的壇場，不讓妖魔鬼怪擅自闖入。\n白素貞穿好衣服、配戴著刀劍來到仙山上。\n白素貞：我必須要做這件事情，我沒有選擇，真後悔當初沒有聽青兒的話，端午節的時候太不小心，喝了太多酒。現在只好先請青兒幫忙照顧許仙，我如果沒有採到靈芝，絕對不回去，現在只好鼓起勇氣來到這座仙山。\n白素貞：呀！山門的神將看起來好威嚴！只好從後面的山坡進去看看了。\n鹿童追上，舉起劍阻擋白素貞。\n鹿童：大膽妖魔，來這座山做什麼。\n白素貞：求您勿動手，請聽我向您訴說，我很久以前本來是一個平凡的女子，後來修煉成仙，因為好奇人間的模樣，所以下凡去看看，在江南認識了許仙，與他結為夫妻，但是他不幸生了場大病，所以我來採一些靈芝回去，希望能救他的性命。\n鹿童：靈芝是神仙在用的，怎麼可以輕易送往人間！\n白素貞：神仙應該慈悲為懷，應該替人間的百姓化解困難。\n鹿童：我勸妳不要花言巧語狡辯，準備死在我的寶劍之下吧。\n白素貞：如果能拿到起死回生的藥草，要我死再多次我也沒關係。\n鹿童：我勸你還是快點離開吧。\n鹿童舉起寶劍刺向白素貞，白素貞用手擋住劍。\n
小　青：姐姐。\n,小　青：姐姐。\n白素貞：想當日與相公在湖上相逢，如此恩愛，怎麼知道他今日卻相信法海的話，輕易將我拋棄，讓我的心好苦哇！\n小　青：姐姐，事到如今，不用傷感了，快到金山，找法海算帳吧！\n白素貞：催促著船快快行駛！哪裡顧得了長江的波浪高。那和尚嫉妒我倆恩愛，誘騙相公把我拋棄。相公一去三日，無音訊，活活斬斷我倆的夫妻之情。望著金山我不由得怨恨，青兒與我搖著船槳。瞬間拔出寶劍，只要拿住了這和尚，絕對不饒過他！\n法海站在金山寺門外斷崖上，白素貞、小青在斷崖下與法海對話。\n法海：「妖魔，妳還敢來這裡做什麼!」\n白素貞：「請放我的丈夫許仙，讓我們一同回去。」\n法海：「許仙不在這裡，去別的地方找他吧！」\n白素貞：「求您放他出來，讓我們夫妻團聚。」\n法海：「你的丈夫已經當和尚了，不能跟你回去。」\n白素貞：「我們夫妻恩愛，已立下山盟海誓，您怎麼忍心拆散恩愛夫妻?請您釋放我的丈夫，我們不會忘記您的恩惠。」\n法海：「許仙本是高僧轉世，怎麼能和妳這個妖魔成為夫妻?勸妳趕快離開，不然立刻取妳性命!」\n小青：「法海，聽你說話讓我怒髮衝冠!我家小姐和許仙夫唱婦隨，你卻拆散一對恩愛夫妻!趕快放了許仙，我就饒你一命，不然我會讓長江水漲!」 \n白素貞：「小青！不可以沒禮貌！請禪師海量包涵小青本性直率，也請可憐我已經懷了九個月的身孕，請您大發慈悲放回我的丈夫。」\n法海：「妳真是癡心妄想，要見許仙，除非長江倒流!人世間容不下妳們這些害人的孽障!我本著菩提心誓要保衛善良。」 \n白素貞：「想我白素貞當初在江南救貧活命數千條性命，人人歌頌白娘娘。你口才是害人孽障，害得我們夫妻各分東西!」\n法海：「看我的青龍禪杖，讓妳們這些妖魔不再逞強!」\n白素貞：「即使你有法力高強的青龍禪杖，怎敵得過宇宙間的情理昭彰。」\n小青：「姐姐，不要再求法海了，我們一起大鬧金山寺!不怕法海不放人!」\n法海向空中召換護法神將。\n
白素貞：青兒不可以！青兒不可以！ \n,白素貞：青兒不可以！青兒不可以！ \n許 仙：老婆救命，老婆救命哪！ \n白素貞：幹什麼，你、你、你、你今天也要讓我救你嗎？你、你、你。 \n許 仙：老婆！\n小　青：許仙，既然法海不允許你跟小姐見面，從鎮江到這裡，路途非常遠，你今天是怎麼來的？ \n許　仙：只因…… \n小　青：是不是法海派你來追趕我們姐妹？這樣負心的人，讓我殺了他！ \n許　仙：哪有這種事啊！老婆聽我說！老婆聽我說！ \n白素貞：暫且聽他說些什麼。 \n小　青：說！\n許　仙：老婆，小青姐姐，老婆啊！老婆啊！ \n小　青：呸！ \n白素貞：青妹！老公！ \n小　青：好，許仙，我家小姐已經把真情實話都對你說了。你快去找那法海師父吧。姐姐，我們走！ \n許　仙：老婆，小青姐姐，老婆啊！ \n白素貞：青妹，聽他怎麼說。 \n小　青：你這個負心的人，只管你自己，哪裡知道小姐的痛苦！ \n白素貞：青兒，我的丈夫現在知道了。 \n小　青：怎看得出來他知道了？ \n小　青：姐姐啊！ \n
小　青：早就起來了。 \n,小　青：早就起來了。 \n許　氏：我的兄弟呢？ \n小　青：姑爺到外面摘花。說要給小姐打扮打扮。 \n許　氏：舅媽，今天是滿月，怎麼不打扮打扮呢？這是我昨晚做的幾件衣服，還有一把金鎖，一個圍巾，一雙襪子，就算是我當姑媽送的小禮物吧。 \n小　青：真是太好了，我們小姐也有幫他做了好幾件衣服，夠穿到周歲的時候啦。我們把小孩也打扮打扮吧。 \n許　氏：好，那我進屋裡。 \n許　仙：老婆起床了嗎？趕快梳洗打扮，親友們快要到了。 \n白素貞：我來了！ \n許　仙：等一下，我扶你。 　\n法　海：許仙！你和白素貞的孽緣已經結束了，用這個缽把她收服了，然後隨我一起去金山。 \n許　仙：啊！你、你、你又來了。 \n白素貞：臭和尚！ \n法　海：護法神在哪？ \n白素貞：青兒！青兒！ \n法　海：你那青兒已經被我打敗，逃走了。 \n白素貞：不好了！ \n小　青：姐姐！姐姐！ \n白素貞：妹妹快走，幫我們夫妻報仇！ \n法　海：護法神，殺！ \n小　青：臭和尚！姐姐！ \n
船　夫：好的，你們快上船吧。\n,船　夫：好的，你們快上船吧。\n許　仙：請搭扶手慢慢走。\n船　夫：船板很滑，二位娘子請小心。\n白素貞：青兒扶著我，別擔心。\n（小青扶白素貞一同上船，接著許仙上船。） \n許　仙：開船吧！ \n船　夫：今天湖裡風大，客人靠攏點兒吧。\n小　青：是啊，雨實在很大，我們共用一把傘吧。\n許　仙：不要緊的。\n白素貞：這怎麼可以呢？\n（船夫邊唱歌邊划船。） \n許　仙：太好了，雨終於停了！ \n小　青：小姐，您看雨過天晴，西湖又是一番風景啊！\n白素貞：是啊！\n許　仙：西湖真的是跟西施一樣，怎麼裝扮都美啊！\n白素貞：小青，去問問君子家住在哪裡，我們改天專程去道謝。\n小　青：是。 我說君子，您住在哪兒？我們小姐想向您道謝！\n許　仙：哎呀！不敢當啊！我家住在清波門外，錢王寺畔小橋西。只是這點小事不必放在心上啊。\n白素貞：這怎麼行，小青，我們也邀請君子來家裡坐坐吧。\n小　青：君子，我們住在錢塘門外曹家祠堂附近，有紅樓的那一角，就是我們小姐的房間。您如果有空一定要來坐坐啊。\n
許　仙：此乃男子分內之事！何足掛齒。\n,許　仙：此乃男子分內之事！何足掛齒。\n白素貞：青兒拿酒來，讓我與君子小飲幾杯，表達我的謝意。\n小　青：是，馬上去拿。\n許　仙：不必這麼多禮。\n白素貞：應該的呀！ \n（小青拿了杯盤來。） \n白素貞：君子請用。\n許　仙：小姐請用。\n白素貞：請問您家中還有哪些人呢？\n許　仙：我自幼父母雙亡，寄居姊姊家中。雖蒙姊夫體諒，只是他家也不寬裕，　　　　姊夫推薦我去藥鋪打工。\n白素貞：君子既然是在藥鋪作事，昨天怎麼有空去湖中遊玩呢？\n許　仙：小生哪裡是去遊玩，我母親就葬在靈隱山後，昨天是我母親忌日，請假半天去掃墓。要回家的時候，才剛過蘇堤，就大雨淋漓，才偶然與你們相遇。\n白素貞：君子如此孝順，真是敬佩！君子請喝酒！\n許　仙：您也請！\n白素貞：青兒！\n（白素貞對小青說悄悄話。）\n小　青：這，怎麼好意思問呢？你們當面說說不好嗎？\n白素貞：拜託……。\n（白素貞害羞起來。）\n小　青：許官人，我們小姐問您結婚了沒有？\n
許　仙：小姐今日為何就不能喝酒呢？有什麼特別的理由？ \n,許　仙：小姐今日為何就不能喝酒呢？有什麼特別的理由？ \n小　青：小姐身體不舒服啊，再說，她肚子裡還有小少爺呢。 \n許　仙：說得也是。只是胎兒出生的日子還早，喝幾杯淡酒，應該不會對胎兒有什麼影響。對啊，青兒妳也辛苦了，妳也喝一杯吧！ \n小　青：謝謝姑爺，您知道我從不喝酒的。 \n許　仙：既然如此，妳就下去歇息去吧。 \n小　青：不行，我要服侍小姐。 \n許　仙：小姐有我服侍，你下去吧。 \n白素貞：青兒，妳就放心下去吧。 \n小　青：小姐！ \n白素貞：知道了。 \n小青無奈又擔心地離開了。\n許　仙：娘子，今日是一年一度的端午佳節，就看在我的面子上，把這杯雄黃酒乾了吧。 \n白素貞：我今日身體真的很不舒服，你就饒了我吧！ \n許　仙：妳的酒量明明這麼好還不跟我喝，朋友們知道一定會取笑我的。快，乾了吧。 \n白素貞：這……我今天身體實在不舒服，真的不能飲酒。 \n許　仙：原來如此啊，好吧，就依妳了，哈哈。\n許仙露出冷笑。 \n白素貞：你笑什麼？ \n許　仙：我想起一樁笑話來了。 \n白素貞：什?笑話？ \n
許仙離開一會兒後端著醒酒湯回來，放在桌子上，轉身掀開紅紗帳，眼光發直，驚叫後退，倒地不起。\n,許仙離開一會兒後端著醒酒湯回來，放在桌子上，轉身掀開紅紗帳，眼光發直，驚叫後退，倒地不起。\n聽到叫聲，小青從屋外急急趕來，彎腰檢視許仙，發現已無鼻息，驚慌失措地拉開紅紗帳，把白素貞搖醒。\n小　青：姐姐！姐姐快醒來！ \n白素貞：唔…… \n小　青：姐姐快醒！事情不好了！官人這下被妳給嚇死了！ 　\n白素貞驚醒，檢視許仙屍身，痛哭失聲。\n白素貞：許仙因我而死，我一定要救活他！我想到法子了，拜託妳好好看守保護住許仙屍身，我要去仙山盜取靈芝仙草，回來救我的夫君還魂。 \n小　青：等等，這太危險了！靈芝仙草是有鶴童和鹿童看守的，他們法力高強，妳不一定打得過他們啊！ \n白素貞：我此行非取得靈芝仙草不可！別說是鶴童鹿童，就算要上刀山下火海，我也顧不得了！ 如果我失敗了回不來，妳就把許仙遺體葬在荒郊，墳前種上同心草，這樣我就算死在外邊，也會化作杜鵑鳥飛到許仙墳前相伴的。\n鶴童、鹿童一起出現。\n鶴童、鹿童：你看仙山的風光多美麗，日出時彩雲滿天，鶯啼鳥囀多麼好聽，而在綠色的池畔，長滿了芬芳的藥草，那邊的紫色岩石下，更有著神奇的靈芝生長。\n鶴　童：我們是聽奉仙翁的指令，來此守護這座山林。我擔心會有妖魔鬼怪前來破壞，不如現在我們先去巡邏一遍吧!\n鹿童：去吧。\n鶴童、鹿童：我們的寶劍閃著寒光，只為了守護清淨的壇場，不讓妖魔鬼怪擅自闖入。\n白素貞穿好衣服、配戴著刀劍來到仙山上。\n白素貞：我必須要做這件事情，我沒有選擇，真後悔當初沒有聽青兒的話，端午節的時候太不小心，喝了太多酒。現在只好先請青兒幫忙照顧許仙，我如果沒有採到靈芝，絕對不回去，現在只好鼓起勇氣來到這座仙山。\n白素貞：呀！山門的神將看起來好威嚴！只好從後面的山坡進去看看了。\n鹿童追上，舉起劍阻擋白素貞。\n鹿童：大膽妖魔，來這座山做什麼。\n白素貞：求您勿動手，請聽我向您訴說，我很久以前本來是一個平凡的女子，後來修煉成仙，因為好奇人間的模樣，所以下凡去看看，在江南認識了許仙，與他結為夫妻，但是他不幸生了場大病，所以我來採一些靈芝回去，希望能救他的性命。\n
法　海：我老了，前些日子，忽然生重病，差點見不到施主了。\n,法　海：我老了，前些日子，忽然生重病，差點見不到施主了。\n許　仙：不知師父生的是什麼病？\n法　海：我受了一點驚嚇，因此病了。\n許　仙：真是湊巧，弟子也之前和老師父生一樣的病。\n法　海：施主你也受到驚嚇嗎？難道也是喝了“醒酒湯”？\n許　仙：這……正是如此。\n法　海：我的話應驗了嗎？\n許　仙：應驗是應驗，只是後來它又在廚房柱子上出現了。娘子說：“這是蒼龍，不會害人的。”\n法　海：施主知道嗎？那天你被驚嚇，原本已經死去，是白素貞到蓬萊仙山，盜取仙草，才將你救活。蒼龍是她用白綾變現出來的，如果她不是妖怪，怎麼可能有這樣的本領？\n許　仙：如此說來，我那娘子去仙山盜取草，救了我的性命，她是一個好人啊。\n法　海：她哪裡是救你性命，不過貪戀你的眉清目秀，讓你多活一些時間罷了。\n許　仙：她現在懷有七個月的身孕，難道這也是假的？\n法　海：施主啊！以前有個一人去進香，遇到一個美女在路旁哭泣。那女子說她的繼母心腸狠毒，逼她提著竹籃去採野桑。這人因為憐愛她，就救了這女子，把她帶到家裡，當作自己的妻子。後來，這女子十月懷胎，生了一個兒子，他倆過得十分歡樂。哪裡知道突然有一晚，這女子變化成一隻十丈長的銀蛇！先把自己的兒子吞吃掉，再咬死她的丈夫。你現在年輕好看，白蛇自然和你恩愛。可是一旦你不再年輕，施主啊，施主恐怕你會葬身白蛇的肚子裡！\n許　仙：哎呀，師父！有甚麼方法可以解救我？\n法　海：你皈依佛法，自然可以得到解救。\n許　仙：弟子在病中也曾許下心願。今日，我向妻子說到此事，正要到寺裡燒香還願。到時，就請師父多多指引。\n法　海：只是，我的法，不隨意傳給他人。\n許　仙：這裡有紋銀十兩，請師父笑納。\n法　海：有句話說“菩提是不能用黃金買到的”。\n許　仙：那我該怎麼做才好呢？\n
小沙彌：「許官人你跟著我，你往那邊走!趕快!你快走！」\n,小沙彌：「許官人你跟著我，你往那邊走!趕快!你快走！」\n小沙彌：「哎呀，我放了許仙，師父知道了，一定會打我的!我也趕快逃走吧!」\n小沙彌引導許仙離開。\n於是，許仙從金山寺溜走。\n白素貞：啊！狠心的丈夫！ \n小 青：姊姊怎麼樣了？ \n白素貞：肚子痛，連走路都有困難，怎麼辦？ \n小 青：應該是快要生小孩了，先暫時到前面的那座橋旁邊，稍微休息一下，再來想想辦法吧。 \n白素貞：事情到了今日的地步，只好這樣了。 \n白素貞：妹妹，這不是斷橋嗎？ \n小 青：是啊！ \n白素貞：哎呀！斷橋啊！從前和許郎在雨中見面，也曾經經過這座橋，直到現在這座橋都沒有斷掉，可是我卻是柔腸寸斷了！     \n小 青：這種負心的人，小青很早就勸告姐姐要拋棄他，姐姐不接受。現在卻害姐姐在懷孕的時候，生活困難，沒有安身的地方，我如果再見到許仙，一定不會饒他！ \n白素貞：姐姐也是非常埋怨痛恨許郎沒有情意，但是仔細地想一想，這件事也是要怪法海挑撥離間，所以才會這樣。 \n小 青：雖然法海不好，也是許仙不應該忘記從前的情誼，相信他的挑撥。 \n白素貞：許郎懷疑害怕我，也是一般的情理，還是那個法海不好。 \n小 青：到了今天，你還是這樣偏袒他，你受的苦還不夠多嗎，姐姐？ \n許 仙：呀！老婆！ \n白素貞：老公！ \n小 青：許仙！你來得剛好！ \n
小　青：是不是法海派你來追趕我們姐妹？這樣負心的人，讓我殺了他！ \n,小　青：是不是法海派你來追趕我們姐妹？這樣負心的人，讓我殺了他！ \n許　仙：哪有這種事啊！老婆聽我說！老婆聽我說！ \n白素貞：暫且聽他說些什麼。 \n小　青：說！\n許　仙：老婆，小青姐姐，老婆啊！老婆啊！ \n小　青：呸！ \n白素貞：青妹！老公！ \n小　青：好，許仙，我家小姐已經把真情實話都對你說了。你快去找那法海師父吧。姐姐，我們走！ \n許　仙：老婆，小青姐姐，老婆啊！ \n白素貞：青妹，聽他怎麼說。 \n小　青：你這個負心的人，只管你自己，哪裡知道小姐的痛苦！ \n白素貞：青兒，我的丈夫現在知道了。 \n小　青：怎看得出來他知道了？ \n小　青：姐姐啊！ \n許　仙：老婆，青兒！ \n白素貞：哎呀！ \n小　青：唉！姐姐，好好保重，小青要告別了！ \n白素貞：青妹！青妹！這件事都是那個法海不好！ \n許　仙：是啊，都是那個法海不好！ \n白素貞：我的丈夫現在明白了。 \n
白素貞：你就寬恕他吧！ \n,白素貞：你就寬恕他吧！ \n許　仙：饒了我吧！ \n白素貞：青妹，青妹！ \n小　青：姐姐！ \n白素貞：唉呀！ \n許　仙：青姐！ \n白素貞：老公，我們現在要住在哪裡呢？ \n許　仙：暫時住到我姊夫家，好不好？ \n白素貞：也可以，這次去姊夫家不可以提到金山的事情。 \n許　仙：當然。 \n白素貞：青妹來呀！ \n許　氏：好哇！ \n小　青：唷，姑奶奶來了！ \n許　氏：青姑娘早安，舅媽起來了嗎？ \n小　青：早就起來了。 \n許　氏：我的兄弟呢？ \n小　青：姑爺到外面摘花。說要給小姐打扮打扮。 \n許　氏：舅媽，今天是滿月，怎麼不打扮打扮呢？這是我昨晚做的幾件衣服，還有一把金鎖，一個圍巾，一雙襪子，就算是我當姑媽送的小禮物吧。 \n小　青：真是太好了，我們小姐也有幫他做了好幾件衣服，夠穿到周歲的時候啦。我們把小孩也打扮打扮吧。 \n許　氏：好，那我進屋裡。 \n
白素貞：好吧，謝謝您！\n,白素貞：好吧，謝謝您！\n許　仙：這沒什麼。\n（船夫划船靠近。） \n許　仙：喂，船家！ \n船　夫：客人要搭船嗎？\n許　仙：正是。\n船　夫：你們要去哪兒啊？\n許　仙：先送二位娘子到錢塘門，再送我到清波門，多給你船錢就是了。\n船　夫：好的，你們快上船吧。\n許　仙：請搭扶手慢慢走。\n船　夫：船板很滑，二位娘子請小心。\n白素貞：青兒扶著我，別擔心。\n（小青扶白素貞一同上船，接著許仙上船。） \n許　仙：開船吧！ \n船　夫：今天湖裡風大，客人靠攏點兒吧。\n小　青：是啊，雨實在很大，我們共用一把傘吧。\n許　仙：不要緊的。\n白素貞：這怎麼可以呢？\n（船夫邊唱歌邊划船。） \n許　仙：太好了，雨終於停了！ \n
許　仙：我回來了，娘子呢？\n,許　仙：我回來了，娘子呢？\n小　青：小姐還在幫人看病哩。\n白素貞正好送老太太出門。\n白素貞：老媽媽，慢慢走。\n老太太：多謝娘子。\n白素貞：看這街上的行人來來去去匆匆忙碌，但是我們家前面的病人，一直都還是那麼多呀。\n白素貞：哦，官人回來了？\n許　仙：回來了。娘子工作很辛苦吧？趕快休息一下吧。\n許仙把水果籃藏起來。\n白素貞：病人那麼多，要怎?能安心休息？\n許　仙：不要忘了，妳已經懷孕了。\n白素貞害羞地低下頭。 \n白素貞：我知道了。你拿的是什麼？\n許　仙：剛才在江邊看見有人在賣洞庭山的水果，很難得，所以帶了一些回來，給娘子吃吃看。\n白素貞：你對我如此疼愛，真是謝謝你！\n許　仙：妳說這是什麼話？我從小就孤苦伶仃，直到遇見了妳，才感受到幸福的滋味。現在來到鎮江，也是多虧有妳，藥店才會生意興隆，我真不知道要怎麼感謝妳才好！我賢慧的妻子對我真的太好了！\n許　仙：青兒過來！\n小　青：姑爺我來了。\n許　仙：趕快請竇先生去照顧病人，讓我家娘子好好休息吧\n小　青：是。\n
白素貞：知道了。 \n,白素貞：知道了。 \n小青無奈又擔心地離開了。\n許　仙：娘子，今日是一年一度的端午佳節，就看在我的面子上，把這杯雄黃酒乾了吧。 \n白素貞：我今日身體真的很不舒服，你就饒了我吧！ \n許　仙：妳的酒量明明這麼好還不跟我喝，朋友們知道一定會取笑我的。快，乾了吧。 \n白素貞：這……我今天身體實在不舒服，真的不能飲酒。 \n許　仙：原來如此啊，好吧，就依妳了，哈哈。\n許仙露出冷笑。 \n白素貞：你笑什麼？ \n許　仙：我想起一樁笑話來了。 \n白素貞：什?笑話？ \n許　仙：咳，不說也罷。 \n白素貞：夫妻間有什?說不得的？你就說啊。 \n許　仙：前幾天我去金山寺進香，遇到高僧對我說，妳是，是…… \n白素貞：是什?？ \n許　仙：他說，娘子妳是千年蛇妖幻化而成的，只要讓妳飲下雄黃酒，馬上就會現出原形。 \n白素貞：竟然有人這樣胡說八道！如此說來，你剛才一直勸酒，就是相信了那胡言，所以來試探我？ \n許　仙：哪有此事！正因?不相信那些胡說八道，我才會把這件事告訴妳啊。好了，別說笑話了，既然妳今日身體不適，那就喝少點，一杯就好，行嗎？乾了吧。 \n白素貞：要我乾了？等下我要是現出原形，那你還得了！ \n許　仙：哎呀娘子不要生氣啊，我剛和妳開玩笑的。你我夫妻一場情深義重，就算妳是妖怪，也不會影響我愛妳的心呀！更何況妳又不是！對不對？好啦，那我就先把這個大酒杯換成小玉杯，如何？ \n
